"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"BIRC7" 1.61486909804009 2.50576331442038 2.91030381544079 0.860997158140639 0.389239608255963 NA
"BISPR" 312.313913736972 0.0502907081177196 0.205916936968981 0.244228128380209 0.807054143246471 0.991104587410647
"BIVM" 839.145903343672 -0.257140616839223 0.153862635368575 -1.67123497022684 0.0946752754361754 0.488976206332988
"BIVM-ERCC5" 1461.61609266849 0.0955484315620501 0.332505586652556 0.28735887575294 0.773837546255248 0.986877039935876
"BLACAT1" 1.90558549208425 -0.753361823005141 3.06236043379132 -0.246006908491973 0.805676884616546 NA
"BLACE" 0.474815938214449 0.0637035118992908 4.99015811787682 0.012765830339339 0.989814617713052 NA
"BLCAP" 1754.21654304761 0.0506151650069299 0.100685659209473 0.502704808255036 0.615171828640022 0.957501172856638
"BLID" 7.56052064270134 1.31013893837948 1.27340085931821 1.02885036459057 0.303549995610502 NA
"BLM" 1723.08677081044 -0.069428819813551 0.0892596591812658 -0.777829765992688 0.436669377544565 0.899414733261131
"BLMH" 3390.90891647175 0.0620431746836052 0.0676434802081193 0.917208495079148 0.359033396114051 0.860078841038224
"BLNK" 103.310089130629 -0.176410658168623 0.333000128783704 -0.529761531363275 0.596277279994882 0.956132202209589
"BLOC1S1" 1363.96686632272 0.133870212062353 0.106815440857233 1.25328520846795 0.210101929544249 0.719077431480462
"BLOC1S1-RDH5" 39.1928770531508 1.09639593867953 0.626175594952362 1.7509400677983 0.0799562340499158 0.446954422919654
"BLOC1S2" 1118.0483909801 0.0120905670730751 0.107629361359832 0.112335211510298 0.910557623737028 0.995544892111965
"BLOC1S3" 361.749457081437 0.112558706388363 0.18377295757645 0.612487864769428 0.540215024490518 0.939788126230557
"BLOC1S4" 289.273921106251 0.394653341269928 0.200953364249197 1.96390512169047 0.0495410958000954 0.344522832887705
"BLOC1S5" 19.7931164049487 -1.24638305214992 2.39004242089261 -0.521489928904455 0.602025519518043 0.956224290580209
"BLOC1S5-TXNDC5" 203.741308848407 0.953854475273242 0.378987719542521 2.51684797709183 0.0118409908087255 0.134519179609409
"BLOC1S6" 2562.21576784242 -0.0354517865200029 0.0813905841744863 -0.43557601754032 0.663144374143607 0.969330911949466
"BLTP1" 2740.7878586519 -0.235506771113807 0.0758235067466116 -3.10598627284317 0.0018964551925999 0.032773169459131
"BLTP2" 17337.2928674086 0.0483386546159891 0.0523954375705626 0.922573736518374 0.356229387592762 0.859921537103968
"BLTP3A" 1995.14893863156 0.0753001807875294 0.0884327092870976 0.851496933595765 0.394493365975744 0.881443353875209
"BLTP3B" 2186.383151477 0.0160179529663933 0.0816371636056886 0.196209082468381 0.844446519448282 0.991362019186515
"BLTP3B-DT" 3.28406699353868 0.349317649165982 1.8365263062816 0.190205633304127 0.849147996966474 NA
"BLVRA" 710.078564843005 0.00433133672448538 0.130672038397432 0.0331466224726045 0.973557663801199 0.997255261080844
"BLVRB" 704.30324151836 0.11357866451854 0.147031466045165 0.772478623614153 0.439831002826465 0.900765555461696
"BLZF1" 1426.71202070514 -0.035496017136866 0.117084727134432 -0.30316522065351 0.76176395240099 0.986684534198981
"BMAL1" 779.604392363288 0.0118780512133138 0.129809997743976 0.0915033619886573 0.92709263496483 0.995544892111965
"BMAL2" 1285.26941076022 0.450353981750138 0.104546323417736 4.30769793740769 1.64962453117944e-05 0.000551368448405807
"BMAL2-AS1" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"BMERB1" 1716.22204714107 0.527691951957654 0.0982106362678272 5.37306316312423 7.74101971674578e-08 3.87432020486559e-06
"BMERB1_1" 332.096900126788 -1.58713865459275 3.19460010431772 -0.496819195757122 0.619316557398828 0.95870004586442
"BMF" 175.371671135908 -0.802749553995384 0.257463909499148 -3.11791099403794 0.00182137799487992 0.0319883649846228
"BMI1" 813.766541558967 -0.0638110761985869 0.151035406150968 -0.422490843867461 0.672666782472705 0.97106228387047
"BMP1" 4337.72054646489 0.124844327929728 0.0653154957784268 1.91140442925281 0.0559526279437216 0.367045439471904
"BMP2" 2458.9130693837 -0.147840337396338 0.0893912137306722 -1.65385759099063 0.098156451171041 0.499285013210464
"BMP2K" 3673.02231814098 0.422276521430376 0.0668015242606846 6.32136056929621 2.59270256639422e-10 1.78250608114484e-08
"BMP2K-DT" 6.82745075154317 -1.00478887282828 1.26943670393873 -0.791523413267222 0.42863861895906 NA
"BMP3" 0.720636267615526 -2.92206481928004 4.27002320808664 -0.684320594264263 0.493772745270979 NA
"BMP4" 564.186253101862 -0.55191435604367 0.155660862974761 -3.54562055931271 0.000391689768961333 0.00911693330911324
"BMP5" 4.39325564805889 0.0249484717480908 1.68806921559447 0.0147792943071383 0.988208258527849 NA
"BMP6" 4904.00472049978 0.584382401810166 0.0652947162653419 8.94991869534095 3.5574428164553e-19 4.49191096543137e-17
"BMP7" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"BMP8A" 161.10257271297 -0.186399243627798 0.305645541785498 -0.609854285912054 0.541958337145728 0.940143810233497
"BMP8B" 116.144811122939 0.0192853430171298 0.315685345806435 0.0610903967298971 0.951287217166556 0.996035959224712
"BMP8B-AS1" 0.999996723686625 0.108611232790137 2.92798766288772 0.0370941565658851 0.970409931208615 NA
"BMPER" 331.736352880328 -0.0454438426318998 0.192837362037659 -0.235658910450274 0.813697356627417 0.991105008386124
"BMPR1A" 2044.46541692839 -0.272520259931192 0.0829509178847086 -3.2853194018897 0.00101866822977182 0.0203723100734595
"BMPR1B" 353.683674367959 0.0424114307925654 0.184177395855926 0.230274896631409 0.817878166072807 0.991105008386124
"BMPR2" 3403.34674517181 -0.0134404076345883 0.0703630504376436 -0.191015135799141 0.848513734840453 0.991588741497237
"BMS1" 6962.20220244787 0.0277640046376411 0.0560534347326415 0.495313173404402 0.620379073438725 0.959410795224082
"BMS1P1" 417.068314802518 -0.517367190803231 0.192362460189271 -2.68954342907748 0.00715498363922848 0.0942886281898056
"BMS1P14" 7.30408935451039 -0.356901416403575 1.24803990658669 -0.285969554755408 0.774901440002357 NA
"BMS1P17" 58.9098978166956 -0.0104532387552193 0.434682420564528 -0.0240479905804416 0.980814328813004 0.997431192960773
"BMS1P18" 58.9098978166956 -0.0104532387552193 0.434682420564528 -0.0240479905804416 0.980814328813004 0.997431192960773
"BMS1P2" 378.067209941767 -0.150532319941763 0.182048428551683 -0.826880633572882 0.408304721232185 0.889643522574473
"BMS1P2-AGAP9" 119.301005179876 -0.740680811733581 0.500897418532273 -1.47870758428726 0.139218484413369 0.594904202694511
"BMS1P20" 493.955203207851 0.093137061040471 0.158223114222469 0.588643836889192 0.556100220620852 0.945808574928189
"BMS1P21" 0.85544121307392 3.2662796198303 4.85054488798138 0.673384062051142 0.500702985537151 NA
"BMS1P22" 42.9481061903824 0.20226170657957 0.532847853695851 0.379586227431858 0.70425258587873 0.974269625064806
"BMS1P23" 132.014244004022 0.115715995311491 0.323452437726104 0.357752738315974 0.720528362079809 0.977894626820762
"BMS1P4" 79.0646740391884 -0.346599696929595 0.385220098217471 -0.899744583767607 0.368256191300138 0.865922940319889
"BMS1P4-AGAP5" 392.781642290556 -0.168891662550078 0.233971398658113 -0.721847471608562 0.470388259477762 0.912942614511842
"BMX" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"BNAT1" 1.28514379471126 0.731454290717483 2.671136023091 0.273836406830025 0.784210343985776 NA
"BNAT1_1" 1.28514379471126 0.731454290717483 2.671136023091 0.273836406830025 0.784210343985776 NA
"BNC1" 10.1634879651583 -0.535299089450397 1.02947368737843 -0.519973551547045 0.603082009396353 0.956224290580209
"BNC2" 2857.24043019043 0.12591272601876 0.074249786851758 1.69579915791743 0.089923922027964 0.475336601844622
"BNC2-AS1" 18.3786343219606 0.713112256265872 0.857286724072672 0.831824681569921 0.405507910224326 0.888047709360548
"BNIP1" 620.267051575551 -0.0130123941956555 0.149789445484603 -0.0868712355103356 0.930773863798183 0.995544892111965
"BNIP2" 3604.28991053119 -0.0688632708893967 0.067827549048941 -1.01526992873808 0.309977174725786 0.831844567096465
"BNIP3" 1327.18164317522 -0.0410426718176243 0.102469250219196 -0.40053647050045 0.688761427057678 0.972816348101131
"BNIP3L" 1328.99699633347 -0.0696700933763254 0.0979905644087471 -0.710987775166916 0.477091811323399 0.916154098912331
"BNIPL" 18.1848935271414 0.139336521223055 0.7801837160984 0.178594500689991 0.858256112879188 0.994324799670916
"BOC" 199.523127181255 -0.264937013665405 0.241406403833093 -1.09747301421458 0.272434671088998 0.798295982218769
"BOD1" 2898.39033122851 0.017478748163028 0.0770952290623324 0.226716339981249 0.820644320468416 0.991362019186515
"BOD1L1" 5475.99964234345 -0.0840220605920835 0.0616420184683409 -1.36306471916128 0.172862114641415 0.657175740765826
"BOK" 523.695681546364 0.292597291187721 0.159954858104336 1.82924916851769 0.0673622897245478 0.406171059671829
"BOLA1" 122.888907687231 0.254861843863643 0.308937238757742 0.824963170152164 0.409392500536112 0.890030266568694
"BOLA2" 6.89431371294919 -0.335614347246286 4.59561752034517 -0.0730292165874323 0.941782868103664 NA
"BOLA2-SMG1P6" 741.713236647952 -0.0645371694652629 0.142265350429316 -0.453639408826591 0.650088384049308 0.967990833280423
"BOLA2B" 2402.13918709434 0.131549121119905 0.101146953980641 1.30057422337288 0.193404234919419 0.689495555343839
"BOLA3" 1110.82512295622 0.00835288083417422 0.108610966473706 0.0769064221171107 0.938697988570485 0.995684516872826
"BOLA3-DT" 37.1581480140166 -0.0280582208788672 0.549559769593225 -0.0510558130913321 0.959281046085944 0.996270432534758
"BOLL" 3.87310906133331 -1.52751643706728 1.75299080588062 -0.871377323796019 0.383548163116376 NA
"BOP1" 9258.0723046476 0.086618316576957 0.0700573345528776 1.236391837197 0.216312948846436 0.728674779209118
"BOP1_1" 20.6200664946981 6.40510801417219 4.72848620178789 1.3545789795792 0.175551734416316 0.662172725372984
"BORA" 775.628723870959 -0.529440810596618 0.132458468924967 -3.99703254079231 6.41414866046201e-05 0.00189217095721223
"BORCS5" 200.718913121464 -0.0432608037059043 0.242292743471613 -0.178547665464743 0.858292890900782 0.994324799670916
"BORCS5_1" 192.738447350583 0.109832766373956 0.251867876125995 0.436072944526728 0.662783806255126 0.969271968397404
"BORCS6" 324.356948678907 -0.120254376609353 0.189918812627128 -0.633188334246015 0.526610662852159 0.935337887881501
"BORCS7" 279.797073793624 -0.139566397137211 0.207690198707932 -0.671993180253436 0.501588037912582 0.924196844778271
"BORCS7-ASMT" 22.833938150046 -0.515952902973936 0.715989481004494 -0.720615199891041 0.471146299335383 0.913129550246817
"BORCS8" 1328.61311960914 0.158977709561741 0.102348150545687 1.55330319809517 0.12035071659603 0.552746583193048
"BORCS8-MEF2B" 58.2398444766281 -0.0659049303568675 0.43854725354595 -0.150280111946847 0.880543623158384 0.995544892111965
"BPGM" 1078.13598906751 0.177368306362523 0.111587895910981 1.58949413746468 0.111948876574375 0.533878140345681
"BPHL" 174.529647031125 -0.143141665401621 0.26140175063198 -0.547592604317122 0.583971668727178 0.952389134419758
"BPIFA2" 5.29252267723006 -0.00608915792623019 1.45498660506116 -0.00418502679340765 0.99666084148225 NA
"BPIFB4" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"BPIFB6" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"BPIFC" 1.24742242590645 -1.81474508694528 3.63358181567442 -0.49943696853526 0.617471580952619 NA
"BPNT1" 1712.75926729853 -0.0947166939115684 0.0923256654740476 -1.02589776553729 0.304939776012113 0.828155469439032
"BPNT2" 6284.57935225293 -0.0656311196141945 0.0577448114219724 -1.13657171957135 0.255717368019263 0.782213285369224
"BPTF" 7138.93188375826 -0.0839789875985068 0.0585836027592964 -1.43348963947391 0.151717957638827 0.617074165675822
"BRAF" 1242.95490924425 0.274609266313534 0.102277819303094 2.68493470221285 0.00725439776211642 0.095079857779055
"BRAP" 1148.65760376051 0.148881314086895 0.113876545463363 1.30739225958337 0.191079524822918 0.686166274085013
"BRAT1" 2920.89104600242 0.000793377886765769 0.0922977873505662 0.00859584947310118 0.993141588878296 0.998809130778735
"BRCA1" 3110.37559979865 -0.0529417700489941 0.0701252907602832 -0.754959722448362 0.450273149644427 0.903668635434938
"BRCA2" 1075.53620175132 -0.0689942397766753 0.108830646688663 -0.633959660039973 0.526107148874806 0.935337887881501
"BRCC3" 2487.96848600079 -0.0758089402852308 0.0861068230816243 -0.880405728282047 0.378639554444675 0.873842737106282
"BRD1" 3284.86939905471 -0.0353058970688954 0.0700817771563975 -0.503781417958413 0.614414987017014 0.957073373375203
"BRD10" 2187.69687023579 -0.337453418444998 0.0887842889931643 -3.80082357218606 0.000144215960857208 0.00383342900636243
"BRD2" 48.1898550031642 9.09000814461342 4.78591802041928 1.89932383000097 0.0575219115403552 0.372532956435844
"BRD2_2" 5.76080914674087 -5.92087344622074 4.79379952767793 -1.23511077424816 0.216789280079342 NA
"BRD2_3" 2117.95056413782 -0.0123608544318799 0.128045636346508 -0.0965347573300337 0.923095870461667 0.995544892111965
"BRD2_5" 7460.18417446563 0.0135736488649522 0.175554812810573 0.0773185801496563 0.938370110330028 0.995544892111965
"BRD2_6" 4556.33954063238 0.157066456559966 0.0928892660018894 1.69089996423021 0.090855910144291 0.477357989686581
"BRD3" 3055.78908248574 -0.0666379842782043 0.0811492879778894 -0.821177682992869 0.411545066447477 0.891227344322251
"BRD3OS" 2889.87468247574 -0.0131752838162693 0.0752067918109593 -0.175187419899347 0.860932368936904 0.994854512225553
"BRD4" 7743.67049051251 0.182041090465354 0.0641284874332763 2.83869303255846 0.00452987113125404 0.0663476727708088
"BRD7" 4277.70365170237 -0.0139052874650469 0.0666838138728874 -0.208525677483791 0.834818535540732 0.991362019186515
"BRD7P3" 7.46900638906728 0.287400323946808 1.18339642281087 0.242860565070965 0.808113415585193 NA
"BRD8" 4558.83278076554 -0.188818687169644 0.0653325407131948 -2.89011700920288 0.00385098458782354 0.0584883421793734
"BRD9" 5437.07708081059 -0.0157046929129491 0.0630529269788498 -0.249071592159663 0.803305403281223 0.990437437859283
"BRDT" 1.4307695538698 -1.01193219422603 3.38300750142881 -0.299122066326677 0.764846910143774 NA
"BRF1" 1406.17101001142 -0.151906446941472 0.102503875543885 -1.481958083394 0.138351448535792 0.593138316751283
"BRF2" 570.708193040075 0.458043636190668 0.154592867856132 2.96290276869005 0.00304752817368443 0.0482979465032072
"BRI3" 1455.9798191987 0.0591837287025972 0.0991456771959907 0.596937056424589 0.55054940547936 0.942340462835452
"BRI3BP" 2530.92581267272 -0.103657905158704 0.081084890784456 -1.27838743020883 0.201112853879612 0.703603626240534
"BRICD5" 117.111595903108 -0.251220910631944 0.317596204242217 -0.791007283073031 0.428939741491243 0.897014486062316
"BRINP2" 0.474815938214449 0.0637035118992908 4.99015811787682 0.012765830339339 0.989814617713052 NA
"BRINP3" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"BRIP1" 1939.12796554259 0.179311161836902 0.0866188108657767 2.07011802684246 0.0384412931495235 0.296301554054588
"BRIX1" 9147.1739028187 -0.0498716486124608 0.0504995147135548 -0.987566888421493 0.323364809312517 0.842917676355016
"BRK1" 3885.00147939472 0.143561157077697 0.0689791267771504 2.08122607207681 0.0374132182029599 0.292270910822071
"BRME1" 48.9077900827376 -0.0347966502895129 0.473529135537482 -0.0734836521727787 0.941421252578088 0.996035959224712
"BRME1_1" 48.622643011713 -0.0515888126316966 0.475158817108315 -0.108571725440458 0.913542187980639 0.995544892111965
"BRMS1" 3682.74341478784 0.100807703989876 0.0787565466917769 1.27999141943588 0.200548153665758 0.70251854590549
"BRMS1L" 711.244199453012 -0.109942417581045 0.132814051013251 -0.827792065239209 0.407788269133642 0.889071388262367
"BROX" 2902.90293614636 -0.0477596182617984 0.0733105293213597 -0.651470105371114 0.514743068714884 0.932694880287904
"BRPF1" 4528.58448799918 0.0640274685323007 0.0723944715422608 0.884424834773802 0.376466921553394 0.872832810908062
"BRPF3" 2560.17410488914 0.0716545584955979 0.07530099748197 0.951575156926106 0.341312485717396 0.84991617585647
"BRPF3-AS1" 2.48584749122186 -1.08090793419265 2.0598799394745 -0.524743172394993 0.599761740927125 NA
"BRS3" 0.720101143342609 -2.92102757849615 4.8567647880904 -0.601434845199627 0.547550395888081 NA
"BRSK1" 54.7472444873456 -0.512801812242516 0.45155983610337 -1.13562316938464 0.256114307828913 0.782643516758425
"BRSK2" 24.8471088630683 0.607722275063767 0.716253372292245 0.848473876107358 0.396174115232351 0.88263955393856
"BRSK2_1" 8.02815444805377 -1.34050931813625 1.18502229881124 -1.13121020547967 0.257966627510623 NA
"BRWD1" 2407.72475729823 -0.114634167933558 0.0786286421221476 -1.45791870290061 0.144862952768597 0.605247143300226
"BRWD1-AS1" 0.994210108733085 1.65317522842607 3.35081732444028 0.493364772937068 0.621754868486307 NA
"BRWD1-AS2" 8.10991892488985 -0.716303046990545 1.17779543619739 -0.60817271401831 0.543072929636153 NA
"BRWD3" 2360.07632635378 -0.0566370850496503 0.0816773584291424 -0.693424544315849 0.488043163633944 0.919895283898978
"BSCL2" 200.957768849573 -0.0789870770602692 0.261510434159495 -0.302041780145931 0.762620213453748 0.986714309118418
"BSDC1" 2275.89898089376 0.176280492625526 0.0865588899464402 2.03653827740401 0.0416963335209585 0.311738183936299
